품목코드,품목명,Pattern,period,value
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-08-01,10907.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-09-01,16469.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-10-01,10109.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-11-01,10928.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2020-12-01,23983.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-01-01,11485.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-02-01,5018.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-03-01,9096.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-04-01,5015.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-05-01,4723.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-06-01,13129.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-07-01,8107.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-08-01,5066.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-09-01,8036.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-10-01,8670.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-11-01,9136.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2021-12-01,21004.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-01-01,3293.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-02-01,5565.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-03-01,9047.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-04-01,7342.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-05-01,7693.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-06-01,10462.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-07-01,6661.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-08-01,5814.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-09-01,5957.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-10-01,6972.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-11-01,7821.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2022-12-01,12402.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-01-01,3089.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-02-01,4419.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-03-01,4786.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-04-01,3654.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-05-01,6039.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-06-01,5995.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-07-01,4118.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-08-01,4364.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-09-01,8048.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-10-01,6219.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-11-01,8359.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2023-12-01,9381.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-01-01,2774.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-02-01,6057.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-03-01,5320.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-04-01,5415.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-05-01,5283.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-06-01,7336.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-07-01,3543.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-08-01,4054.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-09-01,5213.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-10-01,4444.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-11-01,4898.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2024-12-01,5064.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2025-01-01,3732.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2025-02-01,4281.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2025-03-01,4878.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2025-04-01,5403.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2025-05-01,3925.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2025-06-01,5279.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2025-07-01,1183.0
SDC000036AXX,S. DRC-4Y 내수 (C) /65,Intermittent,2025-08-01,5925.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-01-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-02-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-03-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-04-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-05-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-06-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-07-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-08-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-09-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-10-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-11-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2015-12-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-01-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-02-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-03-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-04-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-05-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-06-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-07-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-08-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-09-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-10-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-11-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2016-12-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-01-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-02-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-03-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-04-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-05-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-06-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-07-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-08-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-09-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-10-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-11-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2017-12-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-01-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-02-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-03-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-04-01,0.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-05-01,755.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-06-01,1909.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-07-01,1610.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-08-01,1456.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-09-01,3874.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-10-01,1875.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-11-01,2336.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2018-12-01,1143.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-01-01,1038.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-02-01,1062.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-03-01,2084.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-04-01,1328.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-05-01,521.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-06-01,2816.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-07-01,1905.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-08-01,1009.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-09-01,1780.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-10-01,1010.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-11-01,1411.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2019-12-01,1630.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-01-01,1728.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-02-01,1382.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-03-01,1098.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-04-01,1900.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-05-01,1362.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-06-01,2830.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-07-01,678.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-08-01,929.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-09-01,1500.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-10-01,500.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-11-01,1000.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2020-12-01,1945.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-01-01,1056.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-02-01,1485.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-03-01,1978.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-04-01,2635.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-05-01,2119.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-06-01,1557.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-07-01,702.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-08-01,833.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-09-01,775.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-10-01,1123.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-11-01,2402.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2021-12-01,1008.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-01-01,429.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-02-01,1185.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-03-01,2213.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-04-01,1874.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-05-01,810.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-06-01,1510.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-07-01,747.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-08-01,847.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-09-01,1751.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-10-01,641.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-11-01,1140.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2022-12-01,1261.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-01-01,1531.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-02-01,433.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-03-01,610.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-04-01,1775.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-05-01,90.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-06-01,1503.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-07-01,730.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-08-01,994.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-09-01,1799.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-10-01,603.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-11-01,1318.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2023-12-01,2318.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-01-01,662.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-02-01,888.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-03-01,469.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-04-01,436.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-05-01,194.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-06-01,471.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-07-01,881.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-08-01,462.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-09-01,221.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-10-01,626.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-11-01,1021.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2024-12-01,738.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2025-01-01,866.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2025-02-01,1238.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2025-03-01,519.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2025-04-01,153.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2025-05-01,758.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2025-06-01,366.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2025-07-01,465.0
SDP000004BXC,S. DP-2S 내수 (C) /DR-2L,Intermittent,2025-08-01,428.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-01-01,900.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-02-01,1000.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-03-01,1010.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-04-01,640.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-05-01,100.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-06-01,1000.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-07-01,260.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-08-01,680.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-09-01,0.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-10-01,640.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-11-01,840.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2015-12-01,250.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-01-01,220.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-02-01,0.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-03-01,1910.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-04-01,1730.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-05-01,740.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-06-01,1150.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-07-01,350.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-08-01,1700.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-09-01,1100.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-10-01,990.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-11-01,200.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2016-12-01,2080.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-01-01,1250.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-02-01,1410.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-03-01,1650.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-04-01,1880.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-05-01,860.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-06-01,1910.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-07-01,140.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-08-01,1040.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-09-01,1120.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-10-01,660.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-11-01,1100.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2017-12-01,1100.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-01-01,1740.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-02-01,250.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-03-01,260.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-04-01,1840.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-05-01,1260.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-06-01,1380.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-07-01,1800.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-08-01,1030.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-09-01,400.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-10-01,300.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-11-01,800.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2018-12-01,270.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-01-01,300.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-02-01,480.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-03-01,910.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-04-01,2010.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-05-01,1140.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-06-01,1400.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-07-01,1040.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-08-01,330.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-09-01,1090.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-10-01,0.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-11-01,50.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2019-12-01,1400.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-01-01,450.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-02-01,0.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-03-01,0.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-04-01,85.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-05-01,3350.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-06-01,250.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-07-01,200.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-08-01,300.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-09-01,440.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-10-01,950.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-11-01,440.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2020-12-01,1050.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-01-01,1420.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-02-01,1700.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-03-01,1470.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-04-01,1000.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-05-01,100.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-06-01,1120.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-07-01,2020.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-08-01,550.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-09-01,1220.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-10-01,100.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-11-01,690.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2021-12-01,332.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-01-01,1600.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-02-01,0.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-03-01,130.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-04-01,50.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-05-01,55.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-06-01,1290.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-07-01,810.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-08-01,300.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-09-01,550.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-10-01,720.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-11-01,110.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2022-12-01,570.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-01-01,60.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-02-01,40.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-03-01,1040.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-04-01,1260.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-05-01,842.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-06-01,610.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-07-01,200.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-08-01,30.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-09-01,1630.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-10-01,0.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-11-01,315.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2023-12-01,50.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2024-01-01,100.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2024-02-01,480.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2024-03-01,300.0
SDR000007BXC,S. DR-2K 수출 (C) /PAD3,Erratic,2024-04-01,270.0
